TABLE_CATALOG	TABLE_SCHEMA	TABLE_NAME	COLUMN_NAME
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Ongoing_Cost
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Total_Estimated_Cost
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Installation_Date
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Other_Comments
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	File_Name
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Date_Created
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Created_By
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Data_Source
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	Latest_Indicator
nhspsedhdwprod	ConditionSurvey	V_Survey_Search_V1	RowHash
nhspsedhdwprod	Horizon	codebank	Sk_Id
nhspsedhdwprod	Horizon	codebank	CDBK_CODE
nhspsedhdwprod	Horizon	codebank	CDBK_DESC_L1
nhspsedhdwprod	Horizon	codebank	CDBK_DESC_L2
nhspsedhdwprod	Horizon	codebank	CDBK_DESC_L3
nhspsedhdwprod	Horizon	codebank	CDBK_SYSTEM_FLAG
nhspsedhdwprod	Horizon	codebank	QCID
nhspsedhdwprod	Horizon	codebank	CDBK_TERI_CODE
nhspsedhdwprod	Horizon	codebank	SOURCE
nhspsedhdwprod	Horizon	codebank	Hash
nhspsedhdwprod	Horizon	codebank	Latest_Indicator
nhspsedhdwprod	Horizon	codebank	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	codebank	Valid_From
nhspsedhdwprod	Horizon	codebank	Valid_Until
nhspsedhdwprod	Horizon	codebank	Created
nhspsedhdwprod	Horizon	codebank	Created_By
nhspsedhdwprod	Horizon	codebank	Last_Updated
nhspsedhdwprod	Horizon	codebank	Last_Updated_By
nhspsedhdwprod	Horizon	codebank	Purge_From
nhspsedhdwprod	Horizon	codebank	Purge_Status_Id
nhspsedhdwprod	Horizon	codebank	File_Seq_No
nhspsedhdwprod	Horizon	rentdmdln	Sk_Id
nhspsedhdwprod	Horizon	rentdmdln	RDLN_COMP_REF
nhspsedhdwprod	Horizon	rentdmdln	RDLN_DESC
nhspsedhdwprod	Horizon	rentdmdln	RDLN_DUE_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_FRM_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_AADC_DIR_DEB_FLAG
nhspsedhdwprod	Horizon	rentdmdln	RDLN_INVOICE_SEQN_NUM
nhspsedhdwprod	Horizon	rentdmdln	RDLN_NET_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_SESS_SEQN_NUM
nhspsedhdwprod	Horizon	rentdmdln	RDLN_TO_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_TRAN_SEQN_NUM
nhspsedhdwprod	Horizon	rentdmdln	RDLN_VATD_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_VATD_RATE_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_VATD_REF
nhspsedhdwprod	Horizon	rentdmdln	RDLN_REPRINT_FLAG
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_RCPT_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_RCPT_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_DAYS_OVERDUE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_BASE_MODIFIER
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_DMND_DUE_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_PROP_REF
nhspsedhdwprod	Horizon	rentdmdln	RDLN_PROP_NAME
nhspsedhdwprod	Horizon	rentdmdln	RDLN_LEAS_REF
nhspsedhdwprod	Horizon	rentdmdln	RDLN_LEAS_DESC
nhspsedhdwprod	Horizon	rentdmdln	RDLN_AREA
nhspsedhdwprod	Horizon	rentdmdln	RDLN_RENT_RATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_RENT_AREA_UNIT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_AREA_UNIT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_UNITS_USED
nhspsedhdwprod	Horizon	rentdmdln	RDLN_MORTGAGE_OUTS
nhspsedhdwprod	Horizon	rentdmdln	RDLN_MORTGAGE_RATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_MORTGAGE_CAP_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_MORTGAGE_INT_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_MORTGAGE_FEE_AMT
nhspsedhdwprod	Horizon	rentdmdln	RDLN_LERC_CDFQ_CODE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_ARR_INT_MORT_CHARGE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_TRANCHE_SEQN_NUM
nhspsedhdwprod	Horizon	rentdmdln	RDLN_CFHD_LINE_NUM
nhspsedhdwprod	Horizon	rentdmdln	RDLN_READING
nhspsedhdwprod	Horizon	rentdmdln	RDLN_READING_DATE
nhspsedhdwprod	Horizon	rentdmdln	RDLN_METER_ID
nhspsedhdwprod	Horizon	rentdmdln	QCID
nhspsedhdwprod	Horizon	rentdmdln	SOURCE
nhspsedhdwprod	Horizon	rentdmdln	Hash
nhspsedhdwprod	Horizon	rentdmdln	Latest_Indicator
nhspsedhdwprod	Horizon	rentdmdln	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	rentdmdln	Valid_From
nhspsedhdwprod	Horizon	rentdmdln	Valid_Until
nhspsedhdwprod	Horizon	rentdmdln	Created
nhspsedhdwprod	Horizon	rentdmdln	Created_By
nhspsedhdwprod	Horizon	rentdmdln	Last_Updated
nhspsedhdwprod	Horizon	rentdmdln	Last_Updated_By
nhspsedhdwprod	Horizon	rentdmdln	Purge_From
nhspsedhdwprod	Horizon	rentdmdln	Purge_Status_Id
nhspsedhdwprod	Horizon	rentdmdln	File_Seq_No
nhspsedhdwprod	ConditionSurvey	V_Supplier_V1	Supplier
nhspsedhdwprod	Horizon	V_chartacc	Sk_Id
nhspsedhdwprod	Horizon	V_chartacc	COAC_CODE
nhspsedhdwprod	Horizon	V_chartacc	COAC_DESC
nhspsedhdwprod	Horizon	V_chartacc	COAC_STATUS
nhspsedhdwprod	Horizon	V_chartacc	COAC_AC_TYPE
nhspsedhdwprod	Horizon	V_chartacc	COAC_STRUCTURE
nhspsedhdwprod	Horizon	V_chartacc	COAC_BGT_TYPE
nhspsedhdwprod	Horizon	V_chartacc	COAC_GARH_REF
nhspsedhdwprod	Horizon	V_chartacc	COAC_CONTROL_FLAG
nhspsedhdwprod	Horizon	V_chartacc	COAC_REP_TYPE
nhspsedhdwprod	Horizon	V_chartacc	COAC_RSTR_REF_1
nhspsedhdwprod	Horizon	V_chartacc	COAC_RSTR_REF_2
nhspsedhdwprod	Horizon	V_chartacc	COAC_RSTR_REF_3
nhspsedhdwprod	Horizon	V_chartacc	COAC_RSTR_REF_4
nhspsedhdwprod	Horizon	V_chartacc	COAC_RSTR_REF_5
nhspsedhdwprod	Horizon	V_chartacc	COAC_REVAL_TYPE
nhspsedhdwprod	Horizon	V_chartacc	QCID
nhspsedhdwprod	Horizon	V_chartacc	SOURCE
nhspsedhdwprod	Horizon	V_chartacc	Hash
nhspsedhdwprod	Horizon	V_chartacc	Latest_Indicator
nhspsedhdwprod	Horizon	V_chartacc	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_chartacc	Valid_From
nhspsedhdwprod	Horizon	V_chartacc	Valid_Until
nhspsedhdwprod	Horizon	V_chartacc	Created
nhspsedhdwprod	Horizon	V_chartacc	Created_By
nhspsedhdwprod	Horizon	V_chartacc	Last_Updated
nhspsedhdwprod	Horizon	V_chartacc	Last_Updated_By
nhspsedhdwprod	Horizon	V_chartacc	Purge_From
nhspsedhdwprod	Horizon	V_chartacc	Purge_Status_Id
nhspsedhdwprod	Horizon	V_chartacc	File_Seq_No
nhspsedhdwprod	Horizon	propstat	Sk_Id
nhspsedhdwprod	Horizon	propstat	PRST_TYPE_CODE
nhspsedhdwprod	Horizon	propstat	PRST_PROP_REF
nhspsedhdwprod	Horizon	propstat	PRST_COMP_REF
nhspsedhdwprod	Horizon	propstat	PRST_SEQN_NUM
nhspsedhdwprod	Horizon	propstat	PRST_START_DATE
nhspsedhdwprod	Horizon	propstat	PRST_END_DATE
nhspsedhdwprod	Horizon	propstat	PRST_REC_FREQ
nhspsedhdwprod	Horizon	propstat	QCID
nhspsedhdwprod	Horizon	propstat	SOURCE
nhspsedhdwprod	Horizon	propstat	Hash
nhspsedhdwprod	Horizon	propstat	Latest_Indicator
nhspsedhdwprod	Horizon	propstat	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	propstat	Valid_From
nhspsedhdwprod	Horizon	propstat	Valid_Until
nhspsedhdwprod	Horizon	propstat	Created
nhspsedhdwprod	Horizon	propstat	Created_By
nhspsedhdwprod	Horizon	propstat	Last_Updated
nhspsedhdwprod	Horizon	propstat	Last_Updated_By
nhspsedhdwprod	Horizon	propstat	Purge_From
nhspsedhdwprod	Horizon	propstat	Purge_Status_Id
nhspsedhdwprod	Horizon	propstat	File_Seq_No
nhspsedhdwprod	ConditionSurvey	V_Recommended_Action_V1	RecommendedAction
nhspsedhdwprod	Reference	Upload Not Matching CCG Records	Reference_Table
nhspsedhdwprod	Reference	Upload Not Matching CCG Records	Horizon_Table
nhspsedhdwprod	Horizon	V_leasbsis	Sk_Id
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_CALC_SEQN_NUM
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_COMP_REF
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_PROP_REF
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_LEAS_REF
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_TNNT_REF
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_USAGE_CODE
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_DESC
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_START_DATE
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_END_DATE
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_TO_MONTH
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_TO_DAY
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_CALC_TYPE
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_ADV_ARR_FLAG
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_VATD_REF
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_MAXIMUM
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_MINIMUM
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_COMMENT
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_ON_ACCOUNT
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_MAX_ON_ACC
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_LESS_ON_ACC
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_YEAR_TO_DATE
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_CUR_CODE
nhspsedhdwprod	Horizon	V_leasbsis	QCID
nhspsedhdwprod	Horizon	V_leasbsis	LBAS_VATD_RATE_AMT
nhspsedhdwprod	Horizon	V_leasbsis	SOURCE
nhspsedhdwprod	Horizon	V_leasbsis	Hash
nhspsedhdwprod	Horizon	V_leasbsis	Latest_Indicator
nhspsedhdwprod	Horizon	V_leasbsis	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_leasbsis	Valid_From
nhspsedhdwprod	Horizon	V_leasbsis	Valid_Until
nhspsedhdwprod	Horizon	V_leasbsis	Created
nhspsedhdwprod	Horizon	V_leasbsis	Created_By
nhspsedhdwprod	Horizon	V_leasbsis	Last_Updated
nhspsedhdwprod	Horizon	V_leasbsis	Last_Updated_By
nhspsedhdwprod	Horizon	V_leasbsis	Purge_From
nhspsedhdwprod	Horizon	V_leasbsis	Purge_Status_Id
nhspsedhdwprod	Horizon	V_leasbsis	File_Seq_No
nhspsedhdwprod	Horizon	actlog	Sk_Id
nhspsedhdwprod	Horizon	actlog	ACLG_COMP_REF
nhspsedhdwprod	Horizon	actlog	ACLG_DATE
nhspsedhdwprod	Horizon	actlog	ACLG_ACTION
nhspsedhdwprod	Horizon	actlog	ACLG_USER
nhspsedhdwprod	Horizon	actlog	ACLG_COMPLAINT
nhspsedhdwprod	Horizon	actlog	QCID
nhspsedhdwprod	Horizon	actlog	ACLG_CNTC_REF
nhspsedhdwprod	Horizon	actlog	ACLG_ACK_FLAG
nhspsedhdwprod	Horizon	actlog	ACLG_STATUS_CODE
nhspsedhdwprod	Horizon	actlog	ACLG_ENTITY_CODE
nhspsedhdwprod	Horizon	actlog	ACLG_ENTITY_REF
nhspsedhdwprod	Horizon	actlog	ACLG_TYPE_FLAG
nhspsedhdwprod	Horizon	actlog	ACLG_PROP_REF
nhspsedhdwprod	Horizon	actlog	ACLG_PRIVATE_FLAG
nhspsedhdwprod	Horizon	actlog	ACLG_SLA_CODE
nhspsedhdwprod	Horizon	actlog	SOURCE
nhspsedhdwprod	Horizon	actlog	ACLG_JOBS_VALUE
nhspsedhdwprod	Horizon	actlog	ACLG_JOBS_AUTH_USER
nhspsedhdwprod	Horizon	actlog	ACLG_ASS_USER_CODE
nhspsedhdwprod	Horizon	actlog	ACLG_WORKGROUP
nhspsedhdwprod	Horizon	actlog	Hash
nhspsedhdwprod	Horizon	actlog	Latest_Indicator
nhspsedhdwprod	Horizon	actlog	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	actlog	Valid_From
nhspsedhdwprod	Horizon	actlog	Valid_Until
nhspsedhdwprod	Horizon	actlog	Created
nhspsedhdwprod	Horizon	actlog	Created_By
nhspsedhdwprod	Horizon	actlog	Last_Updated
nhspsedhdwprod	Horizon	actlog	Last_Updated_By
nhspsedhdwprod	Horizon	actlog	Purge_From
nhspsedhdwprod	Horizon	actlog	Purge_Status_Id
nhspsedhdwprod	Horizon	actlog	File_Seq_No
nhspsedhdwprod	Horizon	V_userdata	Sk_Id
nhspsedhdwprod	Horizon	V_userdata	USDT_ENTITY_CODE
nhspsedhdwprod	Horizon	V_userdata	USDT_ENTITY_REF
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_01
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_02
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_03
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_04
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_05
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_06
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_07
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_08
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_09
nhspsedhdwprod	Horizon	V_userdata	USDT_CHECK_10
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_01
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_02
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_03
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_04
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_05
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_06
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_07
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_08
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_09
nhspsedhdwprod	Horizon	V_userdata	USDT_CODE_10
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_01
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_02
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_03
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_04
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_05
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_06
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_07
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_08
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_09
nhspsedhdwprod	Horizon	V_userdata	USDT_DATE_10
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_01
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_02
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_03
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_04
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_05
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_06
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_07
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_08
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_09
nhspsedhdwprod	Horizon	V_userdata	USDT_MONEY_10
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_01
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_02
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_03
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_04
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_05
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_06
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_07
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_08
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_09
nhspsedhdwprod	Horizon	V_userdata	USDT_NUMBER_10
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_01
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_02
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_03
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_04
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_05
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_06
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_07
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_08
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_09
nhspsedhdwprod	Horizon	V_userdata	USDT_TEXT_10
nhspsedhdwprod	Horizon	V_userdata	USDT_LONG_TEXT_01
nhspsedhdwprod	Horizon	V_userdata	USDT_LONG_TEXT_02
nhspsedhdwprod	Horizon	V_userdata	USDT_LONG_TEXT_03
nhspsedhdwprod	Horizon	V_userdata	USDT_LONG_TEXT_04
nhspsedhdwprod	Horizon	V_userdata	USDT_LONG_TEXT_05
nhspsedhdwprod	Horizon	V_userdata	QCID
nhspsedhdwprod	Horizon	V_userdata	USDT_ENT_FIELD_01
nhspsedhdwprod	Horizon	V_userdata	USDT_ENT_FIELD_02
nhspsedhdwprod	Horizon	V_userdata	USDT_ENT_FIELD_03
nhspsedhdwprod	Horizon	V_userdata	USDT_ENT_FIELD_04
nhspsedhdwprod	Horizon	V_userdata	USDT_ENT_FIELD_05
nhspsedhdwprod	Horizon	V_userdata	SOURCE
nhspsedhdwprod	Horizon	V_userdata	Hash
nhspsedhdwprod	Horizon	V_userdata	Latest_Indicator
nhspsedhdwprod	Horizon	V_userdata	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_userdata	Valid_From
nhspsedhdwprod	Horizon	V_userdata	Valid_Until
nhspsedhdwprod	Horizon	V_userdata	Created
nhspsedhdwprod	Horizon	V_userdata	Created_By
nhspsedhdwprod	Horizon	V_userdata	Last_Updated
nhspsedhdwprod	Horizon	V_userdata	Last_Updated_By
nhspsedhdwprod	Horizon	V_userdata	Purge_From
nhspsedhdwprod	Horizon	V_userdata	Purge_Status_Id
nhspsedhdwprod	Horizon	V_userdata	File_Seq_No
nhspsedhdwprod	Horizon	taskdetail	Sk_Id
nhspsedhdwprod	Horizon	taskdetail	TSKD_TRNH_SEQN_NUM
nhspsedhdwprod	Horizon	taskdetail	TSKD_SEQN_NUM
nhspsedhdwprod	Horizon	taskdetail	TSKD_DESC
nhspsedhdwprod	Horizon	taskdetail	TSKD_LEVEL
nhspsedhdwprod	Horizon	taskdetail	TSKD_USER_CODE
nhspsedhdwprod	Horizon	taskdetail	TSKD_WORKGROUP
nhspsedhdwprod	Horizon	taskdetail	TSKD_PLANNED_DURATION
nhspsedhdwprod	Horizon	taskdetail	TSKD_DURATION_MEASURE_CODE
nhspsedhdwprod	Horizon	taskdetail	TSKD_ESC_USER_CODE
nhspsedhdwprod	Horizon	taskdetail	TSKD_ESC_WORKGROUP
nhspsedhdwprod	Horizon	taskdetail	TSKD_ESC_DURATION
nhspsedhdwprod	Horizon	taskdetail	TSKD_ESC_DURATION_CODE
nhspsedhdwprod	Horizon	taskdetail	TSKD_ESC_REPORT_FLAG
nhspsedhdwprod	Horizon	taskdetail	TSKD_PLANNED_START_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_PLANNED_END_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_FORECAST_START_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_FORECAST_END_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_ACTUAL_START_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_ACTUAL_END_DATE
nhspsedhdwprod	Horizon	taskdetail	TSKD_STATUS_CODE
nhspsedhdwprod	Horizon	taskdetail	TSKD_DOCUMENT_STORE
nhspsedhdwprod	Horizon	taskdetail	TSKD_EMBED_TRNH_SEQN_NUM
nhspsedhdwprod	Horizon	taskdetail	TSKD_PERCENTAGE_COMPLETE
nhspsedhdwprod	Horizon	taskdetail	TSKD_FROM_SEQN_NUM
nhspsedhdwprod	Horizon	taskdetail	TSKD_MILESTONE
nhspsedhdwprod	Horizon	taskdetail	TSKD_COMMENT
nhspsedhdwprod	Horizon	taskdetail	TSKD_ADD_TRNH_SEQN_NUM
nhspsedhdwprod	Horizon	taskdetail	QCID
nhspsedhdwprod	Horizon	taskdetail	SOURCE
nhspsedhdwprod	Horizon	taskdetail	Hash
nhspsedhdwprod	Horizon	taskdetail	Latest_Indicator
nhspsedhdwprod	Horizon	taskdetail	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	taskdetail	Valid_From
nhspsedhdwprod	Horizon	taskdetail	Valid_Until
nhspsedhdwprod	Horizon	taskdetail	Created
nhspsedhdwprod	Horizon	taskdetail	Created_By
nhspsedhdwprod	Horizon	taskdetail	Last_Updated
nhspsedhdwprod	Horizon	taskdetail	Last_Updated_By
nhspsedhdwprod	Horizon	taskdetail	Purge_From
nhspsedhdwprod	Horizon	taskdetail	Purge_Status_Id
nhspsedhdwprod	Horizon	taskdetail	File_Seq_No
nhspsedhdwprod	Horizon	V_codeamin	Sk_Id
nhspsedhdwprod	Horizon	V_codeamin	CDMI_REF
nhspsedhdwprod	Horizon	V_codeamin	CDMI_CDMJ_REF
nhspsedhdwprod	Horizon	V_codeamin	CDMI_SHORT_DESC
nhspsedhdwprod	Horizon	V_codeamin	CDMI_LONG_DESC
nhspsedhdwprod	Horizon	V_codeamin	CDMI_EXP_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_INC_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_BNK_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_REV_CAP_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_RENT_SERV_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_SUPP_CIS_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_REP_CAT_CODE
nhspsedhdwprod	Horizon	V_codeamin	CDMI_FASB13_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_LNLD_RECON_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_APP_METHOD_CODE
nhspsedhdwprod	Horizon	V_codeamin	QCID
nhspsedhdwprod	Horizon	V_codeamin	CDMI_TERI_CODE
nhspsedhdwprod	Horizon	V_codeamin	CDMI_MAIN_RENT_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_CHARGE_TYPE
nhspsedhdwprod	Horizon	V_codeamin	CDMI_INTEREST_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_INV_GRP_CODE
nhspsedhdwprod	Horizon	V_codeamin	CDMI_PROJ_REQ_FLAG
nhspsedhdwprod	Horizon	V_codeamin	CDMI_REVENUE_RECOVERABLE_FLAG
nhspsedhdwprod	Horizon	V_codeamin	SOURCE
nhspsedhdwprod	Horizon	V_codeamin	CDMI_APPROVAL_TYPE
nhspsedhdwprod	Horizon	V_codeamin	Hash
nhspsedhdwprod	Horizon	V_codeamin	Latest_Indicator
nhspsedhdwprod	Horizon	V_codeamin	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_codeamin	Valid_From
nhspsedhdwprod	Horizon	V_codeamin	Valid_Until
nhspsedhdwprod	Horizon	V_codeamin	Created
nhspsedhdwprod	Horizon	V_codeamin	Created_By
nhspsedhdwprod	Horizon	V_codeamin	Last_Updated
nhspsedhdwprod	Horizon	V_codeamin	Last_Updated_By
nhspsedhdwprod	Horizon	V_codeamin	Purge_From
nhspsedhdwprod	Horizon	V_codeamin	Purge_Status_Id
nhspsedhdwprod	Horizon	V_codeamin	File_Seq_No
nhspsedhdwprod	Horizon	V_hlsemvin	Sk_Id
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_SEQN_NUM
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_PROP_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_COMP_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_LNLD_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_HLSE_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_HLSE_TEMP_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_START_DATE
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_RVIEW_BSIS
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_FINISH_DATE
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_USER_CODE
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_SPAC_REF
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_AGMT_SEQN_NUM
nhspsedhdwprod	Horizon	V_hlsemvin	HLMI_RENTAL_FLAG
nhspsedhdwprod	Horizon	V_hlsemvin	QCID
nhspsedhdwprod	Horizon	V_hlsemvin	SOURCE
nhspsedhdwprod	Horizon	V_hlsemvin	Hash
nhspsedhdwprod	Horizon	V_hlsemvin	Latest_Indicator
nhspsedhdwprod	Horizon	V_hlsemvin	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_hlsemvin	Valid_From
nhspsedhdwprod	Horizon	V_hlsemvin	Valid_Until
nhspsedhdwprod	Horizon	V_hlsemvin	Created
nhspsedhdwprod	Horizon	V_hlsemvin	Created_By
nhspsedhdwprod	Horizon	V_hlsemvin	Last_Updated
nhspsedhdwprod	Horizon	V_hlsemvin	Last_Updated_By
nhspsedhdwprod	Horizon	V_hlsemvin	Purge_From
nhspsedhdwprod	Horizon	V_hlsemvin	Purge_Status_Id
nhspsedhdwprod	Horizon	V_hlsemvin	File_Seq_No
nhspsedhdwprod	Horizon	vat	Sk_Id
nhspsedhdwprod	Horizon	vat	VATD_REF
nhspsedhdwprod	Horizon	vat	VATD_DESC
nhspsedhdwprod	Horizon	vat	VATD_BAND_CODE
nhspsedhdwprod	Horizon	vat	VATD_IN_REF
nhspsedhdwprod	Horizon	vat	VATD_OUT_REF
nhspsedhdwprod	Horizon	vat	VATD_REC_CODE
nhspsedhdwprod	Horizon	vat	VATD_EXP_IN_REF
